cfg,seed,instance,iteration,best_su,best_csr,best_placed
MOGWO,4,350,1,48.2893,61.9048,63
MOGWO,4,350,2,48.2893,61.9048,63
MOGWO,4,350,3,48.2893,61.9048,63
MOGWO,4,350,4,48.2893,61.9048,63
MOGWO,4,350,5,48.2893,61.9048,63
MOGWO,4,350,6,46.8594,63.3333,60
MOGWO,4,350,7,46.8594,63.3333,60
MOGWO,4,350,8,46.8594,63.3333,60
MOGWO,4,350,9,46.8594,63.3333,60
MOGWO,4,350,10,46.8594,63.3333,60
MOGWO,4,350,11,46.8594,63.3333,60
MOGWO,4,350,12,46.8594,63.3333,60
MOGWO,4,350,13,46.8594,63.3333,60
MOGWO,4,350,14,46.8594,63.3333,60
MOGWO,4,350,15,46.8594,63.3333,60
MOGWO,4,350,16,46.8594,63.3333,60
MOGWO,4,350,17,46.8594,63.3333,60
MOGWO,4,350,18,46.8594,63.3333,60
MOGWO,4,350,19,46.8594,63.3333,60
MOGWO,4,350,20,46.8594,63.3333,60
MOGWO,4,350,21,46.8594,63.3333,60
MOGWO,4,350,22,46.8594,63.3333,60
MOGWO,4,350,23,46.8594,63.3333,60
MOGWO,4,350,24,46.8594,63.3333,60
MOGWO,4,350,25,46.8594,63.3333,60
MOGWO,4,350,26,46.8594,63.3333,60
MOGWO,4,350,27,46.8594,63.3333,60
MOGWO,4,350,28,46.8594,63.3333,60
MOGWO,4,350,29,46.8594,63.3333,60
MOGWO,4,350,30,46.8594,63.3333,60
MOGWO,4,350,31,46.8594,63.3333,60
MOGWO,4,350,32,46.8594,63.3333,60
MOGWO,4,350,33,46.8594,63.3333,60
MOGWO,4,350,34,46.8594,63.3333,60
MOGWO,4,350,35,46.8594,63.3333,60
MOGWO,4,350,36,46.8594,63.3333,60
MOGWO,4,350,37,46.8594,63.3333,60
MOGWO,4,350,38,46.8594,63.3333,60
MOGWO,4,350,39,46.8594,63.3333,60
MOGWO,4,350,40,46.8594,63.3333,60
MOGWO,4,350,41,46.8594,63.3333,60
MOGWO,4,350,42,46.8594,63.3333,60
MOGWO,4,350,43,46.8594,63.3333,60
MOGWO,4,350,44,46.8594,63.3333,60
MOGWO,4,350,45,46.8594,63.3333,60
MOGWO,4,350,46,46.8594,63.3333,60
MOGWO,4,350,47,46.8594,63.3333,60
MOGWO,4,350,48,46.8594,63.3333,60
MOGWO,4,350,49,46.8594,63.3333,60
MOGWO,4,350,50,46.8594,63.3333,60
MOGWO,4,350,51,46.8594,63.3333,60
MOGWO,4,350,52,46.8594,63.3333,60
MOGWO,4,350,53,46.8594,63.3333,60
MOGWO,4,350,54,46.8594,63.3333,60
MOGWO,4,350,55,46.8594,63.3333,60
MOGWO,4,350,56,46.8594,63.3333,60
MOGWO,4,350,57,46.8594,63.3333,60
MOGWO,4,350,58,46.8594,63.3333,60
MOGWO,4,350,59,46.8594,63.3333,60
MOGWO,4,350,60,46.8594,63.3333,60
MOGWO,4,350,61,46.8594,63.3333,60
MOGWO,4,350,62,46.8594,63.3333,60
MOGWO,4,350,63,46.8594,63.3333,60
MOGWO,4,350,64,46.8594,63.3333,60
MOGWO,4,350,65,46.8594,63.3333,60
MOGWO,4,350,66,46.8594,63.3333,60
MOGWO,4,350,67,46.8594,63.3333,60
MOGWO,4,350,68,46.8594,63.3333,60
MOGWO,4,350,69,46.8594,63.3333,60
MOGWO,4,350,70,46.8594,63.3333,60
MOGWO,4,350,71,46.8594,63.3333,60
MOGWO,4,350,72,46.8594,63.3333,60
MOGWO,4,350,73,46.8594,63.3333,60
MOGWO,4,350,74,46.8594,63.3333,60
MOGWO,4,350,75,46.8594,63.3333,60
MOGWO,4,350,76,46.8594,63.3333,60
MOGWO,4,350,77,46.8594,63.3333,60
MOGWO,4,350,78,46.8594,63.3333,60
MOGWO,4,350,79,46.8594,63.3333,60
MOGWO,4,350,80,46.8594,63.3333,60
MOGWO,4,350,81,46.8594,63.3333,60
MOGWO,4,350,82,46.8594,63.3333,60
MOGWO,4,350,83,46.8594,63.3333,60
MOGWO,4,350,84,46.8594,63.3333,60
MOGWO,4,350,85,46.8594,63.3333,60
MOGWO,4,350,86,46.8594,63.3333,60
MOGWO,4,350,87,46.8594,63.3333,60
MOGWO,4,350,88,46.8594,63.3333,60
MOGWO,4,350,89,46.8594,63.3333,60
MOGWO,4,350,90,46.8594,63.3333,60
MOGWO,4,350,91,51.5200,64.1791,67
MOGWO,4,350,92,51.5200,64.1791,67
MOGWO,4,350,93,51.5200,64.1791,67
MOGWO,4,350,94,51.5200,64.1791,67
MOGWO,4,350,95,51.5200,64.1791,67
MOGWO,4,350,96,51.5200,64.1791,67
MOGWO,4,350,97,51.5200,64.1791,67
MOGWO,4,350,98,51.5200,64.1791,67
MOGWO,4,350,99,51.5200,64.1791,67
MOGWO,4,350,100,51.5200,64.1791,67
MOGWO,4,350,101,51.5200,64.1791,67
MOGWO,4,350,102,51.5200,64.1791,67
MOGWO,4,350,103,51.5200,64.1791,67
MOGWO,4,350,104,51.5200,64.1791,67
MOGWO,4,350,105,51.5200,64.1791,67
MOGWO,4,350,106,51.5200,64.1791,67
MOGWO,4,350,107,51.5200,64.1791,67
MOGWO,4,350,108,51.5200,64.1791,67
MOGWO,4,350,109,51.5200,64.1791,67
MOGWO,4,350,110,51.5200,64.1791,67
MOGWO,4,350,111,51.5200,64.1791,67
MOGWO,4,350,112,51.5200,64.1791,67
MOGWO,4,350,113,51.5200,64.1791,67
MOGWO,4,350,114,51.5200,64.1791,67
MOGWO,4,350,115,51.5200,64.1791,67
MOGWO,4,350,116,51.5200,64.1791,67
MOGWO,4,350,117,51.5200,64.1791,67
MOGWO,4,350,118,51.5200,64.1791,67
MOGWO,4,350,119,51.5200,64.1791,67
MOGWO,4,350,120,51.5200,64.1791,67
MOGWO,4,350,121,51.5200,64.1791,67
MOGWO,4,350,122,51.5200,64.1791,67
MOGWO,4,350,123,51.5200,64.1791,67
MOGWO,4,350,124,51.5200,64.1791,67
MOGWO,4,350,125,51.5200,64.1791,67
MOGWO,4,350,126,51.5200,64.1791,67
MOGWO,4,350,127,51.5200,64.1791,67
MOGWO,4,350,128,51.5200,64.1791,67
MOGWO,4,350,129,51.5200,64.1791,67
MOGWO,4,350,130,51.5200,64.1791,67
MOGWO,4,350,131,51.5200,64.1791,67
MOGWO,4,350,132,51.5200,64.1791,67
MOGWO,4,350,133,51.5200,64.1791,67
MOGWO,4,350,134,51.5200,64.1791,67
MOGWO,4,350,135,51.5200,64.1791,67
MOGWO,4,350,136,51.5200,64.1791,67
MOGWO,4,350,137,51.5200,64.1791,67
MOGWO,4,350,138,51.5200,64.1791,67
MOGWO,4,350,139,51.5200,64.1791,67
MOGWO,4,350,140,51.5200,64.1791,67
MOGWO,4,350,141,51.5200,64.1791,67
MOGWO,4,350,142,51.5200,64.1791,67
MOGWO,4,350,143,51.5200,64.1791,67
MOGWO,4,350,144,51.5200,64.1791,67
MOGWO,4,350,145,51.5200,64.1791,67
MOGWO,4,350,146,51.5200,64.1791,67
MOGWO,4,350,147,51.5200,64.1791,67
MOGWO,4,350,148,51.5200,64.1791,67
MOGWO,4,350,149,51.5200,64.1791,67
MOGWO,4,350,150,51.5200,64.1791,67
MOGWO,4,350,151,51.5200,64.1791,67
MOGWO,4,350,152,51.5200,64.1791,67
MOGWO,4,350,153,51.5200,64.1791,67
MOGWO,4,350,154,51.5200,64.1791,67
MOGWO,4,350,155,51.5200,64.1791,67
MOGWO,4,350,156,51.5200,64.1791,67
MOGWO,4,350,157,51.5200,64.1791,67
MOGWO,4,350,158,51.5200,64.1791,67
MOGWO,4,350,159,51.5200,64.1791,67
MOGWO,4,350,160,51.5200,64.1791,67
MOGWO,4,350,161,51.5200,64.1791,67
MOGWO,4,350,162,51.5200,64.1791,67
MOGWO,4,350,163,51.5200,64.1791,67
MOGWO,4,350,164,51.5200,64.1791,67
MOGWO,4,350,165,51.5200,64.1791,67
MOGWO,4,350,166,51.5200,64.1791,67
MOGWO,4,350,167,51.5200,64.1791,67
MOGWO,4,350,168,51.5200,64.1791,67
MOGWO,4,350,169,51.5200,64.1791,67
MOGWO,4,350,170,51.5200,64.1791,67
MOGWO,4,350,171,51.5200,64.1791,67
MOGWO,4,350,172,51.5200,64.1791,67
MOGWO,4,350,173,51.5200,64.1791,67
MOGWO,4,350,174,51.5200,64.1791,67
MOGWO,4,350,175,53.9384,68.6567,67
MOGWO,4,350,176,53.9384,68.6567,67
MOGWO,4,350,177,53.9384,68.6567,67
MOGWO,4,350,178,53.9384,68.6567,67
MOGWO,4,350,179,53.9384,68.6567,67
MOGWO,4,350,180,53.9384,68.6567,67
MOGWO,4,350,181,53.9384,68.6567,67
MOGWO,4,350,182,53.9384,68.6567,67
MOGWO,4,350,183,53.9384,68.6567,67
MOGWO,4,350,184,53.9384,68.6567,67
MOGWO,4,350,185,53.9384,68.6567,67
MOGWO,4,350,186,53.9384,68.6567,67
MOGWO,4,350,187,53.9384,68.6567,67
MOGWO,4,350,188,53.9384,68.6567,67
MOGWO,4,350,189,53.9384,68.6567,67
MOGWO,4,350,190,53.9384,68.6567,67
MOGWO,4,350,191,53.9384,68.6567,67
MOGWO,4,350,192,53.9384,68.6567,67
MOGWO,4,350,193,53.9384,68.6567,67
MOGWO,4,350,194,53.9384,68.6567,67
MOGWO,4,350,195,53.9384,68.6567,67
MOGWO,4,350,196,53.9384,68.6567,67
MOGWO,4,350,197,53.9384,68.6567,67
MOGWO,4,350,198,53.9384,68.6567,67
MOGWO,4,350,199,53.9384,68.6567,67
MOGWO,4,350,200,53.9384,68.6567,67
MOGWO,4,350,201,53.9384,68.6567,67
MOGWO,4,350,202,53.9384,68.6567,67
MOGWO,4,350,203,53.9384,68.6567,67
MOGWO,4,350,204,53.9384,68.6567,67
MOGWO,4,350,205,53.9384,68.6567,67
MOGWO,4,350,206,53.9384,68.6567,67
MOGWO,4,350,207,53.9384,68.6567,67
MOGWO,4,350,208,53.9384,68.6567,67
MOGWO,4,350,209,53.9384,68.6567,67
MOGWO,4,350,210,53.9384,68.6567,67
MOGWO,4,350,211,53.9384,68.6567,67
MOGWO,4,350,212,53.9384,68.6567,67
MOGWO,4,350,213,53.9384,68.6567,67
MOGWO,4,350,214,53.9384,68.6567,67
MOGWO,4,350,215,53.9384,68.6567,67
MOGWO,4,350,216,53.9384,68.6567,67
MOGWO,4,350,217,53.9384,68.6567,67
MOGWO,4,350,218,53.9384,68.6567,67
MOGWO,4,350,219,53.9384,68.6567,67
MOGWO,4,350,220,53.9384,68.6567,67
MOGWO,4,350,221,53.9384,68.6567,67
MOGWO,4,350,222,53.9384,68.6567,67
MOGWO,4,350,223,53.9384,68.6567,67
MOGWO,4,350,224,53.9384,68.6567,67
MOGWO,4,350,225,53.9384,68.6567,67
MOGWO,4,350,226,53.9384,68.6567,67
MOGWO,4,350,227,53.9384,68.6567,67
MOGWO,4,350,228,53.9384,68.6567,67
MOGWO,4,350,229,53.9384,68.6567,67
MOGWO,4,350,230,53.9384,68.6567,67
MOGWO,4,350,231,53.9384,68.6567,67
MOGWO,4,350,232,53.9384,68.6567,67
MOGWO,4,350,233,53.9384,68.6567,67
MOGWO,4,350,234,53.9384,68.6567,67
MOGWO,4,350,235,53.9384,68.6567,67
MOGWO,4,350,236,53.9384,68.6567,67
