cfg,seed,instance,iteration,best_su,best_csr,best_placed
MOGWO,2,350,1,42.2168,60.0000,55
MOGWO,2,350,2,41.6473,62.7119,59
MOGWO,2,350,3,41.6473,62.7119,59
MOGWO,2,350,4,41.6473,62.7119,59
MOGWO,2,350,5,41.6473,62.7119,59
MOGWO,2,350,6,41.6473,62.7119,59
MOGWO,2,350,7,41.6473,62.7119,59
MOGWO,2,350,8,41.6473,62.7119,59
MOGWO,2,350,9,41.6473,62.7119,59
MOGWO,2,350,10,41.6473,62.7119,59
MOGWO,2,350,11,41.6473,62.7119,59
MOGWO,2,350,12,47.6976,66.1290,62
MOGWO,2,350,13,47.6976,66.1290,62
MOGWO,2,350,14,47.6976,66.1290,62
MOGWO,2,350,15,47.6976,66.1290,62
MOGWO,2,350,16,47.6976,66.1290,62
MOGWO,2,350,17,47.6976,66.1290,62
MOGWO,2,350,18,47.6976,66.1290,62
MOGWO,2,350,19,47.6976,66.1290,62
MOGWO,2,350,20,47.6976,66.1290,62
MOGWO,2,350,21,47.6976,66.1290,62
MOGWO,2,350,22,47.6976,66.1290,62
MOGWO,2,350,23,47.6976,66.1290,62
MOGWO,2,350,24,47.6976,66.1290,62
MOGWO,2,350,25,47.6976,66.1290,62
MOGWO,2,350,26,47.6976,66.1290,62
MOGWO,2,350,27,47.6976,66.1290,62
MOGWO,2,350,28,47.6976,66.1290,62
MOGWO,2,350,29,47.6976,66.1290,62
MOGWO,2,350,30,47.6976,66.1290,62
MOGWO,2,350,31,47.6976,66.1290,62
MOGWO,2,350,32,47.6976,66.1290,62
MOGWO,2,350,33,47.6976,66.1290,62
MOGWO,2,350,34,47.6976,66.1290,62
MOGWO,2,350,35,47.6976,66.1290,62
MOGWO,2,350,36,47.7537,68.8525,61
MOGWO,2,350,37,47.7537,68.8525,61
MOGWO,2,350,38,47.7537,68.8525,61
MOGWO,2,350,39,47.7537,68.8525,61
MOGWO,2,350,40,47.7537,68.8525,61
MOGWO,2,350,41,47.7537,68.8525,61
MOGWO,2,350,42,47.7537,68.8525,61
MOGWO,2,350,43,47.7537,68.8525,61
MOGWO,2,350,44,47.7537,68.8525,61
MOGWO,2,350,45,47.7537,68.8525,61
MOGWO,2,350,46,47.7537,68.8525,61
MOGWO,2,350,47,47.7537,68.8525,61
MOGWO,2,350,48,47.7537,68.8525,61
MOGWO,2,350,49,47.7537,68.8525,61
MOGWO,2,350,50,47.7537,68.8525,61
MOGWO,2,350,51,47.7537,68.8525,61
MOGWO,2,350,52,47.7537,68.8525,61
MOGWO,2,350,53,47.7537,68.8525,61
MOGWO,2,350,54,47.7537,68.8525,61
MOGWO,2,350,55,47.7537,68.8525,61
MOGWO,2,350,56,47.7537,68.8525,61
MOGWO,2,350,57,47.7537,68.8525,61
MOGWO,2,350,58,47.7537,68.8525,61
MOGWO,2,350,59,47.7537,68.8525,61
MOGWO,2,350,60,47.7537,68.8525,61
MOGWO,2,350,61,47.7537,68.8525,61
MOGWO,2,350,62,47.7537,68.8525,61
MOGWO,2,350,63,47.7537,68.8525,61
MOGWO,2,350,64,48.9630,73.7705,61
MOGWO,2,350,65,48.9630,73.7705,61
MOGWO,2,350,66,48.9630,73.7705,61
MOGWO,2,350,67,48.9630,73.7705,61
MOGWO,2,350,68,48.9630,73.7705,61
MOGWO,2,350,69,48.9630,73.7705,61
MOGWO,2,350,70,48.9630,73.7705,61
MOGWO,2,350,71,48.9630,73.7705,61
MOGWO,2,350,72,48.9630,73.7705,61
MOGWO,2,350,73,48.9630,73.7705,61
MOGWO,2,350,74,48.9630,73.7705,61
MOGWO,2,350,75,48.9630,73.7705,61
MOGWO,2,350,76,48.9630,73.7705,61
MOGWO,2,350,77,48.9630,73.7705,61
MOGWO,2,350,78,48.9630,73.7705,61
MOGWO,2,350,79,48.9630,73.7705,61
MOGWO,2,350,80,48.9630,73.7705,61
MOGWO,2,350,81,48.9630,73.7705,61
MOGWO,2,350,82,48.9630,73.7705,61
MOGWO,2,350,83,48.9630,73.7705,61
MOGWO,2,350,84,48.9630,73.7705,61
MOGWO,2,350,85,48.9630,73.7705,61
MOGWO,2,350,86,48.9630,73.7705,61
MOGWO,2,350,87,48.9630,73.7705,61
MOGWO,2,350,88,48.9630,73.7705,61
MOGWO,2,350,89,48.9630,73.7705,61
MOGWO,2,350,90,48.9630,73.7705,61
MOGWO,2,350,91,54.4137,76.1194,67
MOGWO,2,350,92,54.4137,76.1194,67
MOGWO,2,350,93,54.4137,76.1194,67
MOGWO,2,350,94,54.4137,76.1194,67
MOGWO,2,350,95,54.4137,76.1194,67
MOGWO,2,350,96,54.4137,76.1194,67
MOGWO,2,350,97,54.4137,76.1194,67
MOGWO,2,350,98,54.4137,76.1194,67
MOGWO,2,350,99,54.4137,76.1194,67
MOGWO,2,350,100,54.4137,76.1194,67
MOGWO,2,350,101,54.4137,76.1194,67
MOGWO,2,350,102,54.4137,76.1194,67
MOGWO,2,350,103,54.4137,76.1194,67
MOGWO,2,350,104,54.4137,76.1194,67
MOGWO,2,350,105,54.4137,76.1194,67
MOGWO,2,350,106,54.4137,76.1194,67
MOGWO,2,350,107,54.4137,76.1194,67
MOGWO,2,350,108,54.4137,76.1194,67
MOGWO,2,350,109,54.4137,76.1194,67
MOGWO,2,350,110,54.4137,76.1194,67
MOGWO,2,350,111,54.4137,76.1194,67
MOGWO,2,350,112,54.4137,76.1194,67
MOGWO,2,350,113,54.4137,76.1194,67
MOGWO,2,350,114,54.4137,76.1194,67
MOGWO,2,350,115,54.4137,76.1194,67
MOGWO,2,350,116,54.4137,76.1194,67
MOGWO,2,350,117,54.4137,76.1194,67
MOGWO,2,350,118,54.4137,76.1194,67
MOGWO,2,350,119,54.4137,76.1194,67
MOGWO,2,350,120,54.4137,76.1194,67
MOGWO,2,350,121,54.4137,76.1194,67
MOGWO,2,350,122,54.4137,76.1194,67
MOGWO,2,350,123,54.4137,76.1194,67
MOGWO,2,350,124,54.4137,76.1194,67
MOGWO,2,350,125,54.4137,76.1194,67
MOGWO,2,350,126,54.4137,76.1194,67
MOGWO,2,350,127,54.4137,76.1194,67
MOGWO,2,350,128,54.4137,76.1194,67
MOGWO,2,350,129,54.4137,76.1194,67
MOGWO,2,350,130,54.4137,76.1194,67
MOGWO,2,350,131,54.4137,76.1194,67
MOGWO,2,350,132,54.4137,76.1194,67
MOGWO,2,350,133,54.4137,76.1194,67
MOGWO,2,350,134,54.4137,76.1194,67
MOGWO,2,350,135,54.4137,76.1194,67
MOGWO,2,350,136,54.4137,76.1194,67
MOGWO,2,350,137,54.4137,76.1194,67
MOGWO,2,350,138,54.4137,76.1194,67
MOGWO,2,350,139,54.4137,76.1194,67
MOGWO,2,350,140,54.4137,76.1194,67
MOGWO,2,350,141,54.4137,76.1194,67
MOGWO,2,350,142,54.4137,76.1194,67
