cfg,seed,instance,iteration,best_su,best_csr,best_placed
DGWO,1,350,138,71.2192,48.8889,90
DGWO,1,350,139,72.1738,52.6882,93
DGWO,1,350,140,71.7547,51.0870,92
DGWO,1,350,141,69.6290,56.9767,86
DGWO,1,350,142,72.2299,51.0870,92
DGWO,1,350,143,70.4290,52.7473,91
DGWO,1,350,144,70.4290,52.7473,91
DGWO,1,350,145,71.7547,53.2609,92
DGWO,1,350,146,70.6577,52.2222,90
DGWO,1,350,147,70.5714,48.8889,90
DGWO,1,350,148,69.5347,55.5556,90
DGWO,1,350,149,69.4485,55.5556,90
DGWO,1,350,150,70.0962,54.4444,90
DGWO,1,350,151,72.2601,51.6129,93
DGWO,1,350,152,69.5347,52.2222,90
DGWO,1,350,153,69.2759,48.8889,90
DGWO,1,350,154,67.7598,59.7701,87
DGWO,1,350,155,69.2759,55.5556,90
DGWO,1,350,156,69.9538,47.2527,91
DGWO,1,350,157,69.2759,51.1111,90
DGWO,1,350,158,70.5455,51.0870,92
DGWO,1,350,159,69.8977,53.2609,92
DGWO,1,350,160,70.5153,54.9451,91
DGWO,1,350,161,67.8461,54.0230,87
DGWO,1,350,162,68.2091,48.3146,89
DGWO,1,350,163,67.7900,53.4091,88
DGWO,1,350,164,70.3729,43.4783,92
DGWO,1,350,165,69.8676,47.2527,91
DGWO,1,350,166,69.2759,46.6667,90
DGWO,1,350,167,68.7706,49.4382,89
DGWO,1,350,168,68.8568,53.9326,89
DGWO,1,350,169,69.3061,52.7473,91
DGWO,1,350,170,71.5001,50.5263,95
DGWO,1,350,171,70.3729,54.3478,92
DGWO,1,350,172,68.2091,53.9326,89
DGWO,1,350,173,69.3622,58.8889,90
DGWO,1,350,174,70.3168,51.6129,93
DGWO,1,350,175,68.8007,61.1111,90
DGWO,1,350,176,70.3168,52.6882,93
DGWO,1,350,177,70.3168,48.3871,93
DGWO,1,350,178,69.2198,53.8462,91
DGWO,1,350,179,68.7144,54.4444,90
DGWO,1,350,180,68.7144,53.3333,90
DGWO,1,350,181,70.9084,46.8085,94
DGWO,1,350,182,69.8977,53.2609,92
DGWO,1,350,183,69.3061,48.3516,91
DGWO,1,350,184,67.6174,55.6818,88
DGWO,1,350,185,69.8977,50.0000,92
DGWO,1,350,186,68.7144,58.8889,90
DGWO,1,350,187,70.4031,50.5376,93
DGWO,1,350,188,70.8783,46.2366,93
DGWO,1,350,189,70.4592,50.0000,92
DGWO,1,350,190,69.8676,48.3516,91
DGWO,1,350,191,70.4592,48.9130,92
DGWO,1,350,192,69.3622,54.4444,90
DGWO,1,350,193,70.0401,51.6484,91
DGWO,1,350,194,69.4485,57.7778,90
DGWO,1,350,195,70.3729,48.9130,92
DGWO,1,350,196,71.5260,50.5376,93
DGWO,1,350,197,70.9344,53.2609,92
DGWO,1,350,198,72.2039,48.9362,94
DGWO,1,350,199,71.5260,53.7634,93
DGWO,1,350,200,70.9646,52.6882,93
DGWO,1,350,201,69.4485,58.8889,90
DGWO,1,350,202,71.0508,51.6129,93
DGWO,1,350,203,70.3729,48.9130,92
DGWO,1,350,204,70.9646,51.6129,93
DGWO,1,350,205,71.0508,54.8387,93
DGWO,1,350,206,72.2039,52.1277,94
DGWO,1,350,207,71.6123,50.5376,93
DGWO,1,350,208,70.6317,57.6087,92
DGWO,1,350,209,71.6986,50.5376,93
DGWO,1,350,210,72.1177,56.3830,94
DGWO,1,350,211,72.7093,48.4211,95
DGWO,1,350,212,73.8063,47.4227,97
DGWO,1,350,213,73.2147,45.8333,96
DGWO,1,350,214,71.1069,51.0870,92
DGWO,1,350,215,73.0422,47.9167,96
