cfg,seed,instance,iteration,best_su,best_csr,best_placed
SEQ,5,350,138,73.4513,36.2637,91
SEQ,5,350,139,72.4406,38.2022,89
SEQ,5,350,140,71.4299,34.4828,87
SEQ,5,350,141,69.7893,42.5287,87
SEQ,5,350,142,68.6362,50.0000,86
SEQ,5,350,143,71.5902,44.3182,88
SEQ,5,350,144,70.1042,48.8372,86
SEQ,5,350,145,69.7412,50.0000,84
SEQ,5,350,146,72.3543,39.3258,89
SEQ,5,350,147,70.7520,45.3488,86
SEQ,5,350,148,71.2012,50.0000,88
SEQ,5,350,149,70.1603,44.7059,85
SEQ,5,350,150,71.3135,45.3488,86
SEQ,5,350,151,72.9460,35.5556,90
SEQ,5,350,152,72.9460,43.3333,90
SEQ,5,350,153,72.3543,38.2022,89
SEQ,5,350,154,72.4406,48.3146,89
SEQ,5,350,155,70.8382,43.0233,86
SEQ,5,350,156,72.9158,47.1910,89
SEQ,5,350,157,72.3543,38.2022,89
SEQ,5,350,158,73.0884,46.0674,89
SEQ,5,350,159,71.1711,52.8736,87
SEQ,5,350,160,74.6045,39.1304,92
SEQ,5,350,161,73.0021,47.1910,89
SEQ,5,350,162,72.4105,45.4545,88
SEQ,5,350,163,73.5075,43.3333,90
SEQ,5,350,164,74.5182,46.7391,92
SEQ,5,350,165,75.7877,41.4894,94
SEQ,5,350,166,71.7627,46.5909,88
SEQ,5,350,167,74.6907,43.4783,92
SEQ,5,350,168,71.2573,55.1724,87
SEQ,5,350,169,72.9158,49.4382,89
SEQ,5,350,170,72.4105,51.1364,88
SEQ,5,350,171,72.9460,48.8889,90
SEQ,5,350,172,71.7627,53.4091,88
SEQ,5,350,173,72.9460,46.6667,90
SEQ,5,350,174,74.1854,49.4505,91
SEQ,5,350,175,74.6907,46.7391,92
SEQ,5,350,176,72.9158,50.5618,89
SEQ,5,350,177,73.8705,48.9130,92
SEQ,5,350,178,75.1098,46.2366,93
SEQ,5,350,179,74.6045,44.5652,92
SEQ,5,350,180,73.5937,52.2222,90
SEQ,5,350,181,74.6045,43.4783,92
SEQ,5,350,182,74.5182,47.8261,92
SEQ,5,350,183,75.7015,47.8723,94
SEQ,5,350,184,74.5182,45.6522,92
SEQ,5,350,185,73.5937,53.3333,90
SEQ,5,350,186,74.5182,48.9130,92
SEQ,5,350,187,75.7015,44.6809,94
SEQ,5,350,188,73.0322,52.2222,90
SEQ,5,350,189,75.7015,44.6809,94
SEQ,5,350,190,74.5484,47.3118,93
SEQ,5,350,191,73.6800,45.5556,90
SEQ,5,350,192,74.0128,43.9560,91
SEQ,5,350,193,73.5937,52.2222,90
SEQ,5,350,194,74.0128,43.9560,91
SEQ,5,350,195,74.5484,46.2366,93
SEQ,5,350,196,74.5182,45.6522,92
SEQ,5,350,197,74.0128,45.0549,91
SEQ,5,350,198,74.6045,43.4783,92
SEQ,5,350,199,74.0128,47.2527,91
SEQ,5,350,200,74.6045,46.7391,92
SEQ,5,350,201,74.5182,47.8261,92
SEQ,5,350,202,75.1098,49.4624,93
SEQ,5,350,203,74.6045,47.8261,92
SEQ,5,350,204,74.6045,47.8261,92
SEQ,5,350,205,75.1098,47.3118,93
SEQ,5,350,206,75.1098,46.2366,93
SEQ,5,350,207,75.1098,47.3118,93
