cfg,seed,instance,iteration,best_su,best_csr,best_placed
MOGWO,5,350,1,47.1621,66.6667,60
MOGWO,5,350,2,47.1621,66.6667,60
MOGWO,5,350,3,47.1621,66.6667,60
MOGWO,5,350,4,47.1621,66.6667,60
MOGWO,5,350,5,47.1621,66.6667,60
MOGWO,5,350,6,47.1621,66.6667,60
MOGWO,5,350,7,47.1621,66.6667,60
MOGWO,5,350,8,47.1621,66.6667,60
MOGWO,5,350,9,47.1621,66.6667,60
MOGWO,5,350,10,47.1621,66.6667,60
MOGWO,5,350,11,47.1621,66.6667,60
MOGWO,5,350,12,47.1621,66.6667,60
MOGWO,5,350,13,47.1621,66.6667,60
MOGWO,5,350,14,47.1621,66.6667,60
MOGWO,5,350,15,47.1621,66.6667,60
MOGWO,5,350,16,47.1621,66.6667,60
MOGWO,5,350,17,47.1621,66.6667,60
MOGWO,5,350,18,47.1621,66.6667,60
MOGWO,5,350,19,47.1621,66.6667,60
MOGWO,5,350,20,47.1621,66.6667,60
MOGWO,5,350,21,47.1621,66.6667,60
MOGWO,5,350,22,47.1621,66.6667,60
MOGWO,5,350,23,47.1621,66.6667,60
MOGWO,5,350,24,47.1621,66.6667,60
MOGWO,5,350,25,47.1621,66.6667,60
MOGWO,5,350,26,47.1621,66.6667,60
MOGWO,5,350,27,47.1621,66.6667,60
MOGWO,5,350,28,47.1621,66.6667,60
MOGWO,5,350,29,47.1621,66.6667,60
MOGWO,5,350,30,47.1621,66.6667,60
MOGWO,5,350,31,47.1621,66.6667,60
MOGWO,5,350,32,51.6322,67.6923,65
MOGWO,5,350,33,51.6322,67.6923,65
MOGWO,5,350,34,51.6322,67.6923,65
MOGWO,5,350,35,51.6322,67.6923,65
MOGWO,5,350,36,51.6322,67.6923,65
MOGWO,5,350,37,51.6322,67.6923,65
MOGWO,5,350,38,51.6322,67.6923,65
MOGWO,5,350,39,51.6322,67.6923,65
MOGWO,5,350,40,51.6322,67.6923,65
MOGWO,5,350,41,51.6322,67.6923,65
MOGWO,5,350,42,53.4632,68.6567,67
MOGWO,5,350,43,53.4632,68.6567,67
MOGWO,5,350,44,53.4632,68.6567,67
MOGWO,5,350,45,53.4632,68.6567,67
MOGWO,5,350,46,53.4632,68.6567,67
MOGWO,5,350,47,53.4632,68.6567,67
MOGWO,5,350,48,53.4632,68.6567,67
MOGWO,5,350,49,53.4632,68.6567,67
