cfg,seed,instance,iteration,best_su,best_csr,best_placed
REP,5,350,1,34.8446,100.0000,44
REP,5,350,2,34.8446,100.0000,44
REP,5,350,3,34.8446,100.0000,44
REP,5,350,4,34.8446,100.0000,44
REP,5,350,5,34.8446,100.0000,44
REP,5,350,6,34.8446,100.0000,44
REP,5,350,7,35.0733,100.0000,43
REP,5,350,8,36.4470,100.0000,47
REP,5,350,9,36.4470,100.0000,47
REP,5,350,10,36.4470,100.0000,47
REP,5,350,11,36.4470,100.0000,47
REP,5,350,12,36.4470,100.0000,47
REP,5,350,13,36.4470,100.0000,47
REP,5,350,14,36.4470,100.0000,47
REP,5,350,15,36.4470,100.0000,47
REP,5,350,16,36.4470,100.0000,47
REP,5,350,17,36.4470,100.0000,47
REP,5,350,18,36.4470,100.0000,47
REP,5,350,19,36.4470,100.0000,47
REP,5,350,20,36.4470,100.0000,47
REP,5,350,21,36.4470,100.0000,47
REP,5,350,22,36.4470,100.0000,47
REP,5,350,23,36.4470,100.0000,47
REP,5,350,24,36.4470,100.0000,47
REP,5,350,25,36.4470,100.0000,47
REP,5,350,26,36.4470,100.0000,47
REP,5,350,27,36.4470,100.0000,47
REP,5,350,28,36.4470,100.0000,47
REP,5,350,29,36.4470,100.0000,47
REP,5,350,30,36.4470,100.0000,47
REP,5,350,31,36.4470,100.0000,47
REP,5,350,32,36.4470,100.0000,47
REP,5,350,33,36.4470,100.0000,47
REP,5,350,34,36.4470,100.0000,47
REP,5,350,35,36.4470,100.0000,47
REP,5,350,36,36.4470,100.0000,47
REP,5,350,37,36.4470,100.0000,47
REP,5,350,38,36.4470,100.0000,47
REP,5,350,39,36.4470,100.0000,47
REP,5,350,40,37.1810,100.0000,47
REP,5,350,41,37.1810,100.0000,47
REP,5,350,42,37.1810,100.0000,47
REP,5,350,43,37.1810,100.0000,47
REP,5,350,44,37.1810,100.0000,47
REP,5,350,45,37.1810,100.0000,47
REP,5,350,46,37.1810,100.0000,47
REP,5,350,47,37.1810,100.0000,47
REP,5,350,48,37.1810,100.0000,47
REP,5,350,49,37.1810,100.0000,47
REP,5,350,50,37.1810,100.0000,47
REP,5,350,51,37.1810,100.0000,47
REP,5,350,52,37.1810,100.0000,47
REP,5,350,53,37.1810,100.0000,47
REP,5,350,54,37.1810,100.0000,47
REP,5,350,55,37.1810,100.0000,47
REP,5,350,56,37.1810,100.0000,47
REP,5,350,57,37.1810,100.0000,47
REP,5,350,58,37.1810,100.0000,47
REP,5,350,59,37.1810,100.0000,47
REP,5,350,60,37.1810,100.0000,47
REP,5,350,61,37.1810,100.0000,47
REP,5,350,62,37.1810,100.0000,47
REP,5,350,63,37.1810,100.0000,47
REP,5,350,64,37.1810,100.0000,47
REP,5,350,65,37.1810,100.0000,47
REP,5,350,66,37.1810,100.0000,47
REP,5,350,67,37.1810,100.0000,47
REP,5,350,68,37.1810,100.0000,47
REP,5,350,69,37.1810,100.0000,47
REP,5,350,70,37.1810,100.0000,47
REP,5,350,71,37.1810,100.0000,47
REP,5,350,72,37.1810,100.0000,47
REP,5,350,73,37.1810,100.0000,47
REP,5,350,74,38.2658,100.0000,50
REP,5,350,75,38.2658,100.0000,50
REP,5,350,76,38.2658,100.0000,50
REP,5,350,77,38.2658,100.0000,50
REP,5,350,78,38.2658,100.0000,50
REP,5,350,79,38.2658,100.0000,50
REP,5,350,80,38.3040,100.0000,47
REP,5,350,81,38.3040,100.0000,47
REP,5,350,82,38.3040,100.0000,47
REP,5,350,83,38.3040,100.0000,47
REP,5,350,84,38.7834,100.0000,50
REP,5,350,85,38.7834,100.0000,50
REP,5,350,86,38.7834,100.0000,50
REP,5,350,87,38.7834,100.0000,50
REP,5,350,88,38.7834,100.0000,50
REP,5,350,89,38.7834,100.0000,50
REP,5,350,90,38.7834,100.0000,50
REP,5,350,91,38.7834,100.0000,50
REP,5,350,92,38.7834,100.0000,50
REP,5,350,93,38.7834,100.0000,50
REP,5,350,94,38.7834,100.0000,50
REP,5,350,95,38.7834,100.0000,50
REP,5,350,96,38.7834,100.0000,50
REP,5,350,97,38.7834,100.0000,50
REP,5,350,98,38.7834,100.0000,50
REP,5,350,99,38.7834,100.0000,50
REP,5,350,100,38.7834,100.0000,50
REP,5,350,101,38.7834,100.0000,50
REP,5,350,102,38.7834,100.0000,50
REP,5,350,103,38.7834,100.0000,50
REP,5,350,104,38.7834,100.0000,50
REP,5,350,105,38.7834,100.0000,50
REP,5,350,106,38.7834,100.0000,50
REP,5,350,107,38.7834,100.0000,50
REP,5,350,108,38.7834,100.0000,50
REP,5,350,109,38.7834,100.0000,50
REP,5,350,110,38.7834,100.0000,50
REP,5,350,111,38.7834,100.0000,50
REP,5,350,112,38.7834,100.0000,50
REP,5,350,113,38.7834,100.0000,50
REP,5,350,114,38.7834,100.0000,50
REP,5,350,115,38.7834,100.0000,50
REP,5,350,116,38.7834,100.0000,50
REP,5,350,117,38.7834,100.0000,50
REP,5,350,118,38.7834,100.0000,50
REP,5,350,119,38.7834,100.0000,50
REP,5,350,120,38.7834,100.0000,50
REP,5,350,121,38.7834,100.0000,50
REP,5,350,122,38.7834,100.0000,50
REP,5,350,123,38.7834,100.0000,50
REP,5,350,124,38.7834,100.0000,50
REP,5,350,125,38.7834,100.0000,50
REP,5,350,126,38.7834,100.0000,50
REP,5,350,127,38.7834,100.0000,50
REP,5,350,128,38.7834,100.0000,50
REP,5,350,129,38.7834,100.0000,50
REP,5,350,130,38.7834,100.0000,50
REP,5,350,131,38.7834,100.0000,50
REP,5,350,132,38.7834,100.0000,50
REP,5,350,133,38.7834,100.0000,50
REP,5,350,134,38.9258,100.0000,49
REP,5,350,135,38.9258,100.0000,49
REP,5,350,136,38.9258,100.0000,49
REP,5,350,137,38.9258,100.0000,49
REP,5,350,138,38.9258,100.0000,49
REP,5,350,139,38.9258,100.0000,49
REP,5,350,140,38.9258,100.0000,49
REP,5,350,141,38.9258,100.0000,49
REP,5,350,142,38.9258,100.0000,49
REP,5,350,143,38.9258,100.0000,49
REP,5,350,144,38.9258,100.0000,49
REP,5,350,145,38.9258,100.0000,49
REP,5,350,146,38.9258,100.0000,49
REP,5,350,147,38.9258,100.0000,49
REP,5,350,148,38.9258,100.0000,49
REP,5,350,149,38.9258,100.0000,49
REP,5,350,150,38.9258,100.0000,49
REP,5,350,151,38.9258,100.0000,49
REP,5,350,152,38.9258,100.0000,49
REP,5,350,153,38.9258,100.0000,49
REP,5,350,154,38.9258,100.0000,49
REP,5,350,155,38.9258,100.0000,49
REP,5,350,156,38.9258,100.0000,49
REP,5,350,157,38.9258,100.0000,49
REP,5,350,158,38.9258,100.0000,49
REP,5,350,159,38.9258,100.0000,49
REP,5,350,160,38.9258,100.0000,49
REP,5,350,161,38.9258,100.0000,49
REP,5,350,162,38.9258,100.0000,49
REP,5,350,163,38.9258,100.0000,49
REP,5,350,164,38.9258,100.0000,49
REP,5,350,165,38.9258,100.0000,49
REP,5,350,166,38.9258,100.0000,49
REP,5,350,167,38.9258,100.0000,49
REP,5,350,168,38.9258,100.0000,49
REP,5,350,169,38.9258,100.0000,49
REP,5,350,170,38.9258,100.0000,49
REP,5,350,171,38.9258,100.0000,49
REP,5,350,172,38.9258,100.0000,49
REP,5,350,173,38.9258,100.0000,49
REP,5,350,174,38.9258,100.0000,49
REP,5,350,175,38.9258,100.0000,49
REP,5,350,176,38.9258,100.0000,49
REP,5,350,177,38.9258,100.0000,49
REP,5,350,178,38.9258,100.0000,49
REP,5,350,179,38.9258,100.0000,49
REP,5,350,180,38.9258,100.0000,49
REP,5,350,181,38.9258,100.0000,49
REP,5,350,182,38.9258,100.0000,49
REP,5,350,183,38.9258,100.0000,49
REP,5,350,184,38.9258,100.0000,49
REP,5,350,185,38.9258,100.0000,49
REP,5,350,186,38.9258,100.0000,49
REP,5,350,187,38.9258,100.0000,49
REP,5,350,188,38.9258,100.0000,49
REP,5,350,189,38.9258,100.0000,49
REP,5,350,190,38.9258,100.0000,49
REP,5,350,191,38.9258,100.0000,49
REP,5,350,192,38.9258,100.0000,49
REP,5,350,193,38.9258,100.0000,49
REP,5,350,194,38.9258,100.0000,49
REP,5,350,195,38.9258,100.0000,49
REP,5,350,196,38.9258,100.0000,49
REP,5,350,197,38.9258,100.0000,49
REP,5,350,198,38.9258,100.0000,49
REP,5,350,199,38.9258,100.0000,49
REP,5,350,200,38.9258,100.0000,49
REP,5,350,201,38.9258,100.0000,49
REP,5,350,202,38.9258,100.0000,49
REP,5,350,203,38.9258,100.0000,49
REP,5,350,204,38.9258,100.0000,49
REP,5,350,205,38.9258,100.0000,49
REP,5,350,206,38.9258,100.0000,49
REP,5,350,207,38.9258,100.0000,49
REP,5,350,208,38.9258,100.0000,49
REP,5,350,209,38.9258,100.0000,49
REP,5,350,210,38.9258,100.0000,49
REP,5,350,211,38.9258,100.0000,49
REP,5,350,212,38.9258,100.0000,49
REP,5,350,213,38.9258,100.0000,49
REP,5,350,214,38.9258,100.0000,49
REP,5,350,215,38.9258,100.0000,49
REP,5,350,216,38.9258,100.0000,49
REP,5,350,217,38.9258,100.0000,49
REP,5,350,218,38.9258,100.0000,49
REP,5,350,219,38.9258,100.0000,49
REP,5,350,220,38.9258,100.0000,49
REP,5,350,221,38.9258,100.0000,49
