cfg,seed,instance,iteration,best_su,best_csr,best_placed
REP,2,350,1,30.7937,100.0000,40
REP,2,350,2,30.8498,100.0000,39
REP,2,350,3,33.0697,100.0000,41
REP,2,350,4,33.0697,100.0000,41
REP,2,350,5,33.1781,100.0000,46
REP,2,350,6,33.1781,100.0000,46
REP,2,350,7,33.1781,100.0000,46
REP,2,350,8,33.1781,100.0000,46
REP,2,350,9,33.1781,100.0000,46
REP,2,350,10,37.0306,100.0000,52
REP,2,350,11,37.0306,100.0000,52
REP,2,350,12,37.0306,100.0000,52
REP,2,350,13,37.0306,100.0000,52
REP,2,350,14,37.0306,100.0000,52
REP,2,350,15,37.0306,100.0000,52
REP,2,350,16,37.0306,100.0000,52
REP,2,350,17,37.0306,100.0000,52
REP,2,350,18,37.0306,100.0000,52
REP,2,350,19,37.0306,100.0000,52
REP,2,350,20,37.0306,100.0000,52
REP,2,350,21,37.0306,100.0000,52
REP,2,350,22,37.0306,100.0000,52
REP,2,350,23,37.0306,100.0000,52
REP,2,350,24,37.0306,100.0000,52
REP,2,350,25,37.0306,100.0000,52
REP,2,350,26,37.0306,100.0000,52
REP,2,350,27,37.0306,100.0000,52
REP,2,350,28,37.0306,100.0000,52
REP,2,350,29,38.4303,100.0000,54
REP,2,350,30,38.4303,100.0000,54
REP,2,350,31,38.4303,100.0000,54
REP,2,350,32,38.4303,100.0000,54
REP,2,350,33,38.4303,100.0000,54
REP,2,350,34,38.4303,100.0000,54
REP,2,350,35,38.4303,100.0000,54
REP,2,350,36,38.7151,100.0000,52
REP,2,350,37,38.7151,100.0000,52
REP,2,350,38,38.7151,100.0000,52
REP,2,350,39,38.7151,100.0000,52
REP,2,350,40,38.7151,100.0000,52
REP,2,350,41,38.7151,100.0000,52
REP,2,350,42,38.7151,100.0000,52
REP,2,350,43,38.7151,100.0000,52
REP,2,350,44,38.7151,100.0000,52
REP,2,350,45,38.7151,100.0000,52
REP,2,350,46,39.2506,100.0000,54
REP,2,350,47,39.2506,100.0000,54
REP,2,350,48,39.2506,100.0000,54
REP,2,350,49,39.2506,100.0000,54
REP,2,350,50,39.2506,100.0000,54
REP,2,350,51,39.2506,100.0000,54
REP,2,350,52,39.2506,100.0000,54
REP,2,350,53,39.2506,100.0000,54
REP,2,350,54,39.2506,100.0000,54
REP,2,350,55,39.2506,100.0000,54
REP,2,350,56,39.2506,100.0000,54
REP,2,350,57,39.2506,100.0000,54
REP,2,350,58,39.2506,100.0000,54
REP,2,350,59,39.2506,100.0000,54
REP,2,350,60,39.2506,100.0000,54
REP,2,350,61,40.7747,100.0000,53
REP,2,350,62,40.7747,100.0000,53
REP,2,350,63,40.7747,100.0000,53
REP,2,350,64,40.7747,100.0000,53
REP,2,350,65,40.7747,100.0000,53
REP,2,350,66,40.7747,100.0000,53
REP,2,350,67,40.7747,100.0000,53
REP,2,350,68,40.7747,100.0000,53
REP,2,350,69,40.7747,100.0000,53
REP,2,350,70,40.7747,100.0000,53
REP,2,350,71,40.7747,100.0000,53
REP,2,350,72,40.7747,100.0000,53
REP,2,350,73,40.7747,100.0000,53
REP,2,350,74,40.7747,100.0000,53
REP,2,350,75,40.7747,100.0000,53
REP,2,350,76,40.7747,100.0000,53
REP,2,350,77,40.7747,100.0000,53
REP,2,350,78,40.7747,100.0000,53
REP,2,350,79,40.7747,100.0000,53
REP,2,350,80,40.7747,100.0000,53
REP,2,350,81,40.7747,100.0000,53
REP,2,350,82,40.7747,100.0000,53
REP,2,350,83,40.7747,100.0000,53
REP,2,350,84,40.7747,100.0000,53
REP,2,350,85,40.7747,100.0000,53
REP,2,350,86,40.7747,100.0000,53
REP,2,350,87,40.7747,100.0000,53
REP,2,350,88,40.7747,100.0000,53
REP,2,350,89,40.7747,100.0000,53
REP,2,350,90,40.7747,100.0000,53
REP,2,350,91,40.7747,100.0000,53
REP,2,350,92,40.7747,100.0000,53
REP,2,350,93,40.7747,100.0000,53
